770480	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/boundary_trec_strict_v3_attack_a3_qwen-plus_v2.json
919	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/boundary_trec_strict_v3_attack_a3_qwen-plus_v2_audit.json
24768	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/adaptive_attack_qwen_plus_v2_clean_matched_aligned_metrics.json
898153	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/adaptive_attack_qwen_plus_v2_clean_matched_aligned_score_cache.json
4383607	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/adaptive_attack_qwen_plus_v2_clean_matched_aligned_scores.json
9326	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/adaptive_attack_qwen_plus_v2_clean_matched_aligned_table.csv
2105	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/adaptive_attack_qwen_plus_v2_clean_matched_aligned_table.md
6971	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/adaptive_attack_qwen_plus_v2_clean_summary.json
822	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/adaptive_attack_qwen_plus_v2_clean_summary.md
3376	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/adaptive_rewrite_qwen_plus_v2_clean_coherence_audit.json
915	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/adaptive_rewrite_qwen_plus_v2_clean_coherence_audit.md
1321925	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nfcorpus_strict_v1_attack_a1_qwen-plus_v2_clean.json
720	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nfcorpus_strict_v1_attack_a1_qwen-plus_v2_clean_audit.json
1324820	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nfcorpus_strict_v1_attack_a2_qwen-plus_v2_clean.json
720	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nfcorpus_strict_v1_attack_a2_qwen-plus_v2_clean_audit.json
1336646	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nfcorpus_strict_v1_attack_a3_qwen-plus_v2_clean.json
720	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nfcorpus_strict_v1_attack_a3_qwen-plus_v2_clean_audit.json
872665	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nq_sampled_strict_v2_attack_a1_qwen-plus_v2_clean.json
733	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nq_sampled_strict_v2_attack_a1_qwen-plus_v2_clean_audit.json
875058	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nq_sampled_strict_v2_attack_a2_qwen-plus_v2_clean.json
733	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nq_sampled_strict_v2_attack_a2_qwen-plus_v2_clean_audit.json
886813	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nq_sampled_strict_v2_attack_a3_qwen-plus_v2_clean.json
733	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_nq_sampled_strict_v2_attack_a3_qwen-plus_v2_clean_audit.json
783269	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_trec_strict_v3_attack_a1_qwen-plus_v2_clean.json
714	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_trec_strict_v3_attack_a1_qwen-plus_v2_clean_audit.json
785799	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_trec_strict_v3_attack_a2_qwen-plus_v2_clean.json
714	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_trec_strict_v3_attack_a2_qwen-plus_v2_clean_audit.json
797318	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_trec_strict_v3_attack_a3_qwen-plus_v2_clean.json
714	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/boundary_trec_strict_v3_attack_a3_qwen-plus_v2_clean_audit.json
1332	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/ci_qwen_plus_a2_natural_questions_attacked_bootstrap.json
1341	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/ci_qwen_plus_a2_natural_questions_original_matched_bootstrap.json
1326	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/ci_qwen_plus_a2_nfcorpus_attacked_bootstrap.json
1333	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/ci_qwen_plus_a2_nfcorpus_original_matched_bootstrap.json
1326	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/ci_qwen_plus_a2_treccovid_attacked_bootstrap.json
1336	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned/ci_qwen_plus_a2_treccovid_original_matched_bootstrap.json
8308	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/adaptive_attack_deepseek_chat_a2_v2_clean_matched_aligned_metrics.json
618073	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/adaptive_attack_deepseek_chat_a2_v2_clean_matched_aligned_score_cache.json
1496261	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/adaptive_attack_deepseek_chat_a2_v2_clean_matched_aligned_scores.json
3330	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/adaptive_attack_deepseek_chat_a2_v2_clean_matched_aligned_table.csv
1071	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/adaptive_attack_deepseek_chat_a2_v2_clean_matched_aligned_table.md
2580	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/adaptive_attack_deepseek_chat_a2_v2_clean_summary.json
383	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/adaptive_attack_deepseek_chat_a2_v2_clean_summary.md
1223	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/adaptive_rewrite_deepseek_chat_a2_v2_clean_coherence_audit.json
469	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/adaptive_rewrite_deepseek_chat_a2_v2_clean_coherence_audit.md
1348022	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/boundary_nfcorpus_strict_v1_attack_a2_deepseek-chat_v2_clean.json
801	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/boundary_nfcorpus_strict_v1_attack_a2_deepseek-chat_v2_clean_audit.json
898658	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/boundary_nq_sampled_strict_v2_attack_a2_deepseek-chat_v2_clean.json
814	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/boundary_nq_sampled_strict_v2_attack_a2_deepseek-chat_v2_clean_audit.json
810028	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/boundary_trec_strict_v3_attack_a2_deepseek-chat_v2_clean.json
795	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/boundary_trec_strict_v3_attack_a2_deepseek-chat_v2_clean_audit.json
1341	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/ci_deepseek_a2_natural_questions_attacked_bootstrap.json
1361	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/ci_deepseek_a2_natural_questions_original_matched_bootstrap.json
1343	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/ci_deepseek_a2_nfcorpus_attacked_bootstrap.json
1354	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/ci_deepseek_a2_nfcorpus_original_matched_bootstrap.json
1347	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/ci_deepseek_a2_treccovid_attacked_bootstrap.json
1355	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/cleaned_deepseek_a2/ci_deepseek_a2_treccovid_original_matched_bootstrap.json
93063	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_deepseek-chat_nfcorpus_a2_v2.json
91895	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_deepseek-chat_nq_a2_v2.json
90192	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_deepseek-chat_trec_a2_v2.json
90939	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_nfcorpus_a1_v2.json
91658	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_nfcorpus_a2_v2.json
97250	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_nfcorpus_a3_v2.json
4107	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_nq_a1.json
89787	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_nq_a1_v2.json
4477	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_nq_a2.json
90511	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_nq_a2_v2.json
4683	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_nq_a3.json
96050	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_nq_a3_v2.json
88066	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_trec_a1_v2.json
88833	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_trec_a2_v2.json
94352	/root/autodl-tmp/ragwm_storage/output/adaptive_attack/rewrite_cache_qwen-plus_trec_a3_v2.json
3975	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/audit/preflight.json
4014	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/audit/preflight.log
180885	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/basepath/wm_generate/nfcorpus/10/wmuint_doc.json
48557	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/basepath/wm_generate/nfcorpus/10/wmuint_inject.json
2527	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/basepath/wm_generate/nfcorpus/gpt4o_mini_e2e/10/log.log
175	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/basepath/wm_generate/nfcorpus/gpt4o_mini_e2e/10/wmuint_stat.json
15778	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/basepath/wm_generate/nfcorpus/gpt4o_mini_e2e/10/wmuint_verify.json
20667	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/basepath/wm_prepare/nfcorpus/wmunit.json
9265	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/logs/03_formal_sanitize.log
3898	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/logs/05_build_vectorstore.log
982	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/logs/06_compare_current_provider.log
14426	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/logs/07_verify.log
2179	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/metrics/SHA256SUMS.txt
6525	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/metrics/current_provider_comparison.json
347	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/metrics/vectorstore_build_summary.json
6496447	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/gainratio_candidate_scores.jsonl
79448	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/gainratio_deletion_log.jsonl
1409	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/gainratio_sanitization_summary.json
6428234	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/gainratio_sanitized_corpus.jsonl
6213	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00000.json
7713	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00001.json
5858	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00002.json
6170	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00003.json
5963	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00004.json
6150	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00005.json
6316	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00006.json
6088	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00007.json
6940	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00008.json
4349	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00009.json
6270	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00010.json
6709	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00011.json
6298	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00012.json
5339	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00013.json
5789	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00014.json
5376	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00015.json
1060	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00016.json
5537	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00017.json
7775	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00018.json
4752	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00019.json
5268	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00020.json
6885	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00021.json
5785	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00022.json
2841	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00023.json
2887	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00024.json
1380	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00025.json
22020	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00026.json
4664	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00027.json
4359	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00028.json
4189	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00029.json
5219	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00030.json
3596	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00031.json
5916	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00032.json
3618	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00033.json
4163	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00034.json
3213	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00035.json
5220	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00036.json
3490	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00037.json
6189	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00038.json
3390	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00039.json
3455	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00040.json
5485	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00041.json
7323	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00042.json
4539	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00043.json
5889	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00044.json
3722	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00045.json
5880	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00046.json
5823	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00047.json
5689	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00048.json
4304	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00049.json
7715	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00050.json
4460	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00051.json
3195	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00052.json
5488	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00053.json
5790	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00054.json
5548	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00055.json
6436	/root/autodl-tmp/ragwm_storage/output/cross_detector_lm_robustness_v1/deepseek_llm_7b_base/conditions/deepseek_llm_7b_base_fpr05/sanitization/records/00056.json
